borough,STOPCODE,alpha
Merton,18690,0.6834108
Merton,18719,0.6553488
Merton,18725,0.4915656
Merton,18726,0.46264306
Merton,18727,0.473724
Merton,18735,0.50307953
Merton,19043,0.4282274
Merton,19048,0.5330519
Merton,19049,0.53237563
Merton,19050,0.5311084
Merton,19051,0.5416804
Merton,19052,0.5018955
Merton,19053,0.48986518
Merton,19054,0.4434657
Merton,19055,0.44239345
Merton,19062,0.45738843
Merton,19063,0.45246416
Merton,19064,0.41420144
Merton,19078,0.47435513
Merton,19079,0.47323623
Merton,19080,0.6043711
Merton,19081,0.61421686
Merton,19082,0.5289377
Merton,19083,0.588345
Merton,19085,0.58571756
Merton,19086,0.5288271
Merton,19090,0.586081
Merton,19091,0.5909995
Merton,19095,0.5730474
Merton,19096,0.56923
Merton,19097,0.55107665
Merton,19098,0.5604115
Merton,19099,0.54889154
Merton,19100,0.53896904
Merton,19101,0.5588862
Merton,19102,0.5690303
Merton,19103,0.49590102
Merton,19104,0.48334116
Merton,19105,0.44786558
Merton,19106,0.47501644
Merton,19107,0.41289797
Merton,19108,0.40339822
Merton,19109,0.4522483
Merton,19110,0.4488221
Merton,19869,0.5841163
Merton,19965,0.50571287
Merton,19966,0.51791054
Merton,20103,0.4692732
Merton,20200,0.4142036
Merton,20480,0.6238837
Merton,20599,0.4695831
Merton,20600,0.5804629
Merton,20601,0.56548625
Merton,20626,0.48050004
Merton,25165,0.47205275
Merton,2518,0.50112075
Merton,2519,0.48748755
Merton,25450,0.46608415
Merton,25629,0.51659304
Merton,25631,0.39702323
Merton,25632,0.42061034
Merton,25820,0.5129573
Merton,25821,0.51408577
Merton,25831,0.59161365
Merton,25832,0.5776517
Merton,25833,0.6090541
Merton,25834,0.6318331
Merton,25835,0.6219194
Merton,25836,0.60596913
Merton,25838,0.5370267
Merton,25839,0.5844007
Merton,26192,0.47545087
Merton,26817,0.4457605
Merton,26819,0.44295308
Merton,26822,0.44617411
Merton,27389,0.4662018
Merton,27390,0.5962251
Merton,27391,0.59336305
Merton,27392,0.6081
Merton,27393,0.6770952
Merton,27398,0.6102568
Merton,27399,0.5888781
Merton,27916,0.65815234
Merton,27934,0.4959635
Merton,2850,0.42550418
Merton,29813,0.59351724
Merton,29814,0.5871427
Merton,29815,0.54906726
Merton,29820,0.6248284
Merton,29821,0.61494666
Merton,29879,0.51833594
Merton,29880,0.51856655
Merton,29881,0.46143302
Merton,29882,0.44735417
Merton,29883,0.3824987
Merton,29884,0.37940755
Merton,29885,0.38833204
Merton,29886,0.38951755
Merton,3001,0.41469136
Merton,3002,0.42093667
Merton,3003,0.4174483
Merton,3004,0.44474676
Merton,3005,0.44737056
Merton,3006,0.3948678
Merton,3007,0.42151418
Merton,3008,0.4355102
Merton,3009,0.4741312
Merton,3010,0.46404335
Merton,30901,0.4795329
Merton,3290,0.4417453
Merton,33160,0.5737762
Merton,33377,0.6437233
Merton,33486,0.44116282
Merton,33559,0.5225508
Merton,33561,0.46902984
Merton,33562,0.46078482
Merton,33563,0.45661795
Merton,33564,0.51389104
Merton,33565,0.45346156
Merton,33566,0.45100626
Merton,33567,0.48089394
Merton,33568,0.47210953
Merton,33572,0.4699376
Merton,33629,0.4206928
Merton,33709,0.48465788
Merton,33725,0.41983327
Merton,33818,0.4503439
Merton,33892,0.46109104
Merton,341,0.4844309
Merton,342,0.4776616
Merton,3463,0.51055515
Merton,34695,0.48769242
Merton,3470,0.53023404
Merton,35360,0.47470623
Merton,35459,0.48544815
Merton,35560,0.46646753
Merton,35561,0.40632796
Merton,35801,0.4178207
Merton,35908,0.5661815
Merton,35973,0.4576672
Merton,36762,0.59788835
Merton,36776,0.5792236
Merton,36777,0.5773208
Merton,36889,0.5081725
Merton,36900,0.47572502
Merton,36908,0.5437056
Merton,36974,0.4848379
Merton,3819,0.6154732
Merton,3820,0.611227
Merton,3851,0.42100123
Merton,435,0.49548092
Merton,4380,0.49371356
Merton,4490,0.48813978
Merton,4493,0.6496797
Merton,4495,0.41910434
Merton,4859,0.40738577
Merton,6920,0.5939096
Merton,7603,0.52465075
Merton,7604,0.5210302
Merton,7605,0.45175555
Merton,7606,0.4585549
Merton,7609,0.5182224
Merton,7610,0.42682028
Merton,7611,0.51218206
Merton,7612,0.49721807
Merton,8786,0.41608647
Merton,8792,0.4281343
Merton,8793,0.4123278
Merton,8794,0.44191453
Merton,8795,0.44205764
Merton,8797,0.4447848
Merton,8798,0.47894272
Merton,8803,0.47032535
Merton,8806,0.4581257
Merton,8807,0.45001075
Merton,8810,0.42310375
Merton,8811,0.4196797
Merton,8812,0.36507446
Merton,8813,0.38518795
Merton,9127,0.5171262
Merton,9131,0.5324066
Merton,9132,0.517117
Merton,9137,0.49658912
Merton,9138,0.4972479
Merton,9145,0.57777166
Merton,9149,0.636897
Merton,9150,0.64411557
Merton,9151,0.5703011
Merton,9152,0.570902
Merton,9153,0.58579975
Merton,9154,0.6127332
Merton,9155,0.6314713
Merton,9156,0.6954816
Merton,9157,0.70291257
Merton,BP079,0.40828913
Merton,BP080,0.45896924
Merton,BP106,0.52038896
Merton,BP1419,0.5580344
Merton,BP1420,0.5580854
Merton,BP1421,0.50690675
Merton,BP1422,0.45713547
Merton,BP1423,0.46248105
Merton,BP1424,0.5415736
Merton,BP1526,0.53022367
Merton,BP1547,0.5838893
Merton,BP2131,0.57223564
Merton,BP2132,0.58567494
Merton,BP2134,0.540681
Merton,BP2135,0.5978985
Merton,BP2136,0.54816765
Merton,BP2137,0.5377885
Merton,BP2138,0.56805754
Merton,BP2256,0.45537567
Merton,BP2257,0.44936392
Merton,BP2737,0.57839835
Merton,BP2738,0.6132008
Merton,BP2897,0.46623105
Merton,BP3255,0.5097781
Merton,BP3256,0.48244843
Merton,BP3257,0.4585531
Merton,BP3258,0.48408788
Merton,BP3259,0.47427768
Merton,BP3494,0.6218663
Merton,BP3581,0.4330823
Merton,BP3582,0.47957945
Merton,BP3583,0.48639163
Merton,BP3584,0.41357297
Merton,BP3585,0.41799796
Merton,BP3586,0.43488184
Merton,BP3797,0.5848156
Merton,BP3876,0.51302487
Merton,BP3958,0.5587139
Merton,BP3959,0.5404347
Merton,BP3960,0.6645639
Merton,BP3961,0.48870468
Merton,BP3962,0.5582534
Merton,BP4202,0.5230826
Merton,BP4480,0.45145625
Merton,BP4502,0.4351469
Merton,BP4503,0.45990235
Merton,BP4508,0.43295205
Merton,BP4513,0.4716591
Merton,BP4519,0.46744385
Merton,BP4520,0.5341662
Merton,BP4596,0.51732004
Merton,BP4597,0.46407044
Merton,BP4598,0.43354633
Merton,BP4599,0.4966959
Merton,BP4600,0.5640618
Merton,BP4601,0.58208495
Merton,BP4602,0.5418046
Merton,BP4603,0.54016787
Merton,BP4604,0.6021088
Merton,BP4605,0.5134263
Merton,BP4606,0.5813406
Merton,BP4607,0.5534477
Merton,BP4665,0.589874
Merton,BP4672,0.5755737
Merton,BP4690,0.5191088
Merton,BP5330,0.59863454
Merton,BP5365,0.42223126
Merton,BP5461,0.38264722
Merton,BP5462,0.38767844
Merton,BP5463,0.4251835
Merton,BP5465,0.46771312
Merton,BP5466,0.41417038
Merton,BP5467,0.51230377
Merton,BP5468,0.608052
Merton,BP5469,0.587518
Merton,BP5470,0.6138846
Merton,BP5518,0.374759
Merton,BP5720,0.5875926
Merton,BP5853,0.45128626
Merton,BP5854,0.37315553
Merton,BP5855,0.39032105
Merton,BP5865,0.46213505
Merton,BP5869,0.45379895
Merton,BP5906,0.48306778
Merton,BP6093,0.51301515
Merton,BP6094,0.49712455
Merton,BP6096,0.47804275
Merton,BP6097,0.48305058
Merton,BP6098,0.47451165
Merton,BP683,0.4875007
Merton,BP834,0.52706134
Merton,BP835,0.5479213
Merton,BP836,0.5360091
Merton,BP837,0.48068532
Merton,BP854,0.5345911
Merton,BP855,0.64265656
Merton,BP962,0.5911728
Merton,HC73,0.5856727
Merton,HC74,0.44912022
Merton,HC75,0.5104164
Merton,HC76,0.57493037
Merton,LG02,0.42728123
Merton,LG03,0.43675026
Merton,LG06,0.4656427
Merton,LG50,0.51690763
Merton,LG60,0.56641656
Merton,LG65,0.5336604
Merton,LG66,0.48005134
Merton,LG67,0.478101
Merton,LG68,0.4764805
Merton,LG69,0.4723448
Merton,OC740,0.46653977
Merton,R0097,0.5189696
Merton,R0134,0.47371164
Merton,R0136,0.44153264
Merton,R0138,0.44332248
Merton,R0251,0.4451824
Merton,R0299,0.42870307
Merton,R0565,0.5262455
Merton,R0725,0.4045213
Merton,R0726,0.43202007
Merton,W27,0.58018756
Merton,W28,0.5780683
Merton,W29,0.5658913
Merton,W30,0.61049974
Merton,W31,0.609945
Merton,W32,0.570686
Merton,W33,0.50496083
Merton,W34,0.47489446
Merton,W4,0.640639
Merton,W46,0.44827136
Merton,W48,0.44295317
Merton,18671,0.4283529
Merton,18673,0.41462716
Merton,23927,0.4104662
Merton,BP5011,0.4913411
Merton,BP5012,0.46908796
Merton,BP5013,0.41000953
Merton,BP5014,0.41013855
Merton,BP5122,0.41790387
Merton,BP5491,0.48631394
Newham,11126,0.42661798
Newham,1180,0.45497322
Newham,1202,0.43360838
Newham,1409,0.4835238
Newham,1410,0.422927
Newham,14510,0.53582096
Newham,14511,0.5344343
Newham,14515,0.4847394
Newham,14520,0.48464602
Newham,14522,0.48418927
Newham,14523,0.4275551
Newham,14527,0.42701045
Newham,14528,0.42803842
Newham,14529,0.4900861
Newham,14530,0.4896586
Newham,14531,0.48377857
Newham,14535,0.41927463
Newham,14540,0.414614
Newham,14581,0.46802443
Newham,1577,0.46324617
Newham,1578,0.45909286
Newham,16395,0.4548739
Newham,16396,0.44800597
Newham,1739,0.446123
Newham,1740,0.45079073
Newham,18329,0.35497028
Newham,1878,0.42596573
Newham,1879,0.41514313
Newham,1881,0.43465334
Newham,1882,0.44570553
Newham,1883,0.4431004
Newham,1891,0.42705274
Newham,1892,0.46579525
Newham,1893,0.46184567
Newham,1894,0.45585272
Newham,1895,0.454807
Newham,1896,0.46206728
Newham,1897,0.46618047
Newham,1900,0.4373447
Newham,1902,0.4299036
Newham,1903,0.4159031
Newham,1937,0.47911698
Newham,20769,0.46313384
Newham,20770,0.4609875
Newham,20773,0.4025025
Newham,20810,0.4404352
Newham,20830,0.4693135
Newham,20831,0.45852458
Newham,2238,0.45975837
Newham,25051,0.42580944
Newham,25483,0.4383339
Newham,26187,0.41451737
Newham,26188,0.39854226
Newham,26958,0.38614905
Newham,27629,0.5279769
Newham,27631,0.5772821
Newham,27633,0.55503494
Newham,27635,0.4847661
Newham,27636,0.48018318
Newham,27637,0.43762463
Newham,27638,0.4224413
Newham,27639,0.42286396
Newham,27640,0.41904
Newham,27641,0.40522778
Newham,27642,0.416009
Newham,27709,0.4187133
Newham,27913,0.36537844
Newham,2876,0.46763006
Newham,2882,0.43990996
Newham,2883,0.43465826
Newham,2884,0.43301755
Newham,2885,0.43636402
Newham,2886,0.43676585
Newham,2887,0.45913818
Newham,2888,0.45357665
Newham,2889,0.4587961
Newham,2891,0.46958908
Newham,2892,0.45440888
Newham,2896,0.45591432
Newham,2899,0.42336085
Newham,2901,0.4022082
Newham,2905,0.42408395
Newham,2906,0.40697154
Newham,2907,0.43118423
Newham,2908,0.43654507
Newham,2909,0.4498534
Newham,2910,0.48516256
Newham,2913,0.48043728
Newham,2914,0.369166
Newham,29505,0.4064603
Newham,29507,0.40353802
Newham,29508,0.4517485
Newham,29563,0.40805408
Newham,29578,0.43803424
Newham,29759,0.49915653
Newham,29760,0.5063503
Newham,29761,0.46211615
Newham,29763,0.47991318
Newham,29765,0.41549104
Newham,29809,0.41677222
Newham,29824,0.4568786
Newham,29825,0.4745969
Newham,29826,0.48042607
Newham,29828,0.55610424
Newham,29829,0.47408414
Newham,29830,0.5441533
Newham,29831,0.49622488
Newham,29832,0.44730312
Newham,29845,0.42205772
Newham,3013,0.4422529
Newham,3300,0.39414248
Newham,33705,0.3581978
Newham,33944,0.43883196
Newham,33958,0.45080015
Newham,33995,0.44673055
Newham,33996,0.44648203
Newham,34096,0.411174
Newham,35038,0.4593944
Newham,35039,0.45528862
Newham,35271,0.37380067
Newham,35272,0.37687653
Newham,35274,0.42030358
Newham,35328,0.43163833
Newham,35550,0.455314
Newham,35551,0.42068985
Newham,35691,0.36564013
Newham,35692,0.4494757
Newham,35693,0.40645814
Newham,35701,0.37275591
Newham,35702,0.37075353
Newham,35703,0.39497134
Newham,35704,0.4489234
Newham,35716,0.42793652
Newham,35749,0.4700017
Newham,35914,0.4243656
Newham,36816,0.45991874
Newham,36817,0.4691524
Newham,36818,0.4543561
Newham,36819,0.46297213
Newham,36829,0.48418793
Newham,36830,0.498902
Newham,36831,0.49121445
Newham,36832,0.49186817
Newham,36833,0.48647222
Newham,36834,0.46902752
Newham,36927,0.4534566
Newham,37125,0.4605418
Newham,37127,0.43147898
Newham,37128,0.46776825
Newham,4643,0.42908156
Newham,4644,0.42106727
Newham,4645,0.43356505
Newham,4875,0.41438738
Newham,4876,0.45654753
Newham,4891,0.40822798
Newham,4892,0.43712476
Newham,4894,0.45847565
Newham,4896,0.41781503
Newham,640,0.42019603
Newham,641,0.4010901
Newham,696,0.4727612
Newham,697,0.4609862
Newham,698,0.46616364
Newham,7059,0.4340611
Newham,736,0.39403242
Newham,747,0.45069087
Newham,8009,0.4964138
Newham,8010,0.46874645
Newham,8013,0.467178
Newham,8019,0.40787807
Newham,8023,0.40402123
Newham,8026,0.40064445
Newham,8027,0.4013736
Newham,8029,0.4224733
Newham,8034,0.41740316
Newham,8035,0.4182244
Newham,8036,0.40585455
Newham,8037,0.40626672
Newham,8041,0.39854392
Newham,8042,0.3993258
Newham,8060,0.42190593
Newham,8069,0.43979478
Newham,8071,0.50753856
Newham,8074,0.4273283
Newham,8075,0.47071785
Newham,8076,0.4676231
Newham,8077,0.48771748
Newham,8078,0.43891662
Newham,8079,0.4781785
Newham,8080,0.48763713
Newham,8081,0.48549613
Newham,8082,0.49549896
Newham,8083,0.47508386
Newham,8086,0.47842824
Newham,8087,0.47987202
Newham,8088,0.46363294
Newham,8089,0.46371064
Newham,8090,0.43130845
Newham,8091,0.46739328
Newham,8092,0.43578243
Newham,8096,0.40885532
Newham,8097,0.41429117
Newham,8098,0.4300482
Newham,8100,0.44343922
Newham,8101,0.4345424
Newham,8102,0.43361396
Newham,8104,0.45223805
Newham,8105,0.4307103
Newham,8107,0.45599362
Newham,8108,0.45386764
Newham,8109,0.45475444
Newham,8110,0.42051068
Newham,8113,0.4213207
Newham,8116,0.47708428
Newham,8118,0.471947
Newham,8122,0.37939936
Newham,8123,0.3790791
Newham,8129,0.39595437
Newham,8131,0.38511178
Newham,8132,0.37398827
Newham,8135,0.42317542
Newham,8136,0.42095032
Newham,8139,0.46136847
Newham,8140,0.46755227
Newham,8143,0.49142262
Newham,8144,0.5025374
Newham,8145,0.44808048
Newham,8146,0.44563186
Newham,8148,0.42337307
Newham,8149,0.41959748
Newham,8152,0.39641368
Newham,8153,0.3922677
Newham,8154,0.43578598
Newham,8156,0.4374054
Newham,8157,0.41110674
Newham,8158,0.44510844
Newham,8159,0.3990329
Newham,8162,0.44217566
Newham,8163,0.4391861
Newham,8168,0.38266194
Newham,8169,0.3865775
Newham,8170,0.41035724
Newham,8171,0.40846017
Newham,8173,0.38673198
Newham,8177,0.40807876
Newham,8178,0.39845255
Newham,8180,0.3685102
Newham,8181,0.38746765
Newham,9045,0.45700902
Newham,9046,0.456204
Newham,9047,0.46228015
Newham,9048,0.46720365
Newham,9049,0.47538546
Newham,9050,0.47280657
Newham,9051,0.444936
Newham,9055,0.42808238
Newham,9056,0.43395165
Newham,9058,0.42507532
Newham,9060,0.41744128
Newham,9061,0.41673735
Newham,9064,0.40848607
Newham,9065,0.4029359
Newham,9066,0.40773898
Newham,9069,0.41795206
Newham,9070,0.47849005
Newham,9071,0.45331052
Newham,9074,0.42399856
Newham,9075,0.4295994
Newham,9076,0.458433
Newham,9077,0.42632067
Newham,9078,0.43468344
Newham,9079,0.43329114
Newham,9080,0.49149075
Newham,9081,0.44336993
Newham,9082,0.48960522
Newham,9083,0.4937998
Newham,9084,0.46497065
Newham,9085,0.48003423
Newham,9086,0.4500808
Newham,9087,0.42694584
Newham,9091,0.4296273
Newham,91521,0.4838516
Newham,91522,0.47598547
Newham,9291,0.39915514
Newham,9292,0.3877725
Newham,9293,0.3764089
Newham,9299,0.3977063
Newham,9300,0.3880585
Newham,9302,0.37300053
Newham,9304,0.4493918
Newham,9531,0.36424652
Newham,9533,0.38917956
Newham,9534,0.39389357
Newham,9535,0.39455283
Newham,BP086,0.38167322
Newham,BP092,0.46312913
Newham,BP093,0.45772165
Newham,BP094,0.48095262
Newham,BP098,0.37651923
Newham,BP132,0.4611299
Newham,BP174,0.36865652
Newham,BP175,0.37602416
Newham,BP179,0.42185846
Newham,BP234,0.4666735
Newham,BP235,0.46294042
Newham,BP2361,0.46262515
Newham,BP2362,0.4504275
Newham,BP2363,0.46085995
Newham,BP2364,0.4518141
Newham,BP2365,0.4639094
Newham,BP2366,0.45862797
Newham,BP2368,0.46018216
Newham,BP2369,0.4636039
Newham,BP242,0.44587302
Newham,BP2636,0.39321625
Newham,BP2734,0.4514289
Newham,BP2735,0.5677886
Newham,BP3511,0.37610757
Newham,BP3737,0.38500595
Newham,BP3738,0.41419795
Newham,BP3739,0.41555417
Newham,BP3740,0.3956116
Newham,BP3741,0.39376
Newham,BP3743,0.41632438
Newham,BP3755,0.44907978
Newham,BP3756,0.40141505
Newham,BP4247,0.31770968
Newham,BP4281,0.3721508
Newham,BP4283,0.4163557
Newham,BP4485,0.4719255
Newham,BP4486,0.3887485
Newham,BP4636,0.4704632
Newham,BP4643,0.46531388
Newham,BP4644,0.4727712
Newham,BP4645,0.44716844
Newham,BP4646,0.444095
Newham,BP4647,0.45629275
Newham,BP4648,0.4751541
Newham,BP4649,0.4403429
Newham,BP4650,0.4389751
Newham,BP4651,0.42256686
Newham,BP4652,0.4197774
Newham,BP4654,0.40460527
Newham,BP4655,0.46188858
Newham,BP4656,0.45992938
Newham,BP4657,0.45228174
Newham,BP4658,0.44284976
Newham,BP4659,0.4734932
Newham,BP4854,0.42617023
Newham,BP4855,0.46574724
Newham,BP508,0.4550969
Newham,BP509,0.45503196
Newham,BP5093,0.45647478
Newham,BP510,0.44526145
Newham,BP511,0.4619479
Newham,BP513,0.42134175
Newham,BP5145,0.43853027
Newham,BP5194,0.4656342
Newham,BP5195,0.4637559
Newham,BP5196,0.45628813
Newham,BP5197,0.47066268
Newham,BP520,0.4582884
Newham,BP521,0.41743258
Newham,BP522,0.42506438
Newham,BP523,0.41972974
Newham,BP5263,0.45391506
Newham,BP5404,0.44402373
Newham,BP5449,0.44195405
Newham,BP5456,0.44165993
Newham,BP551,0.44447863
Newham,BP552,0.4550561
Newham,BP553,0.45586365
Newham,BP554,0.46967307
Newham,BP555,0.44408822
Newham,BP5872,0.39875138
Newham,BP6268,0.40156686
Newham,BP6349,0.35758737
Newham,BP6530,0.3686245
Newham,BP665,0.40433878
Newham,BP726,0.3909772
Newham,BP728,0.37159032
Newham,BP758,0.4490677
Newham,BP759,0.4495766
Newham,BP770,0.44703707
Newham,BP771,0.45000637
Newham,BP773,0.40438867
Newham,BP781,0.45976508
Newham,BP858,0.38009056
Newham,BP859,0.38774374
Newham,BP860,0.3788146
Newham,BP861,0.39427355
Newham,BP944,0.43017885
Newham,FC12,0.5078508
Newham,FC18,0.44269398
Newham,FC19,0.4178984
Newham,FC20,0.37495464
Newham,FC21,0.34610912
Newham,FC22,0.34467041
Newham,FC23,0.43614206
Newham,FC24,0.45818868
Newham,FC25,0.49124974
Newham,FC26,0.49851975
Newham,FC27,0.38747784
Newham,FC28,0.37361404
Newham,FC29,0.3719228
Newham,FC36,0.37910807
Newham,FC72,0.44423774
Newham,LE123,0.46214166
Newham,LE124,0.47368935
Newham,LE139,0.4429943
Newham,LE162,0.43986157
Newham,LE164,0.44141856
Newham,LE165,0.40232292
Newham,LE166,0.40850228
Newham,LE167,0.3639378
Newham,LE213,0.43693763
Newham,LE214,0.38816
Newham,LE215,0.4543875
Newham,LE216,0.47964856
Newham,R0171,0.46247253
Newham,R0297,0.40075988
Newham,R0325,0.4770384
Newham,R0351,0.44670838
Newham,R0353,0.48822477
Newham,R0363,0.5305318
Newham,R0708,0.41903475
Newham,R0755,0.39714596
Newham,1885,0.43689364
Newham,1890,0.45528847
Newham,2068,0.41479942
Newham,2070,0.39543658
Newham,20760,0.39794162
Newham,2878,0.44353127
Newham,2880,0.4430386
Newham,34732,0.4099539
Newham,35911,0.3925866
Newham,36835,0.4409805
Newham,4893,0.44022343
Newham,4897,0.39609796
Newham,9501,0.39680046
Newham,9509,0.39728042
Newham,9511,0.4174053
Newham,9514,0.40397775
Newham,9517,0.33869675
Newham,BP1640,0.31811547
Newham,BP1641,0.31819466
Newham,BP186,0.44501695
Newham,BP1994,0.32276657
Newham,BP1995,0.30824226
Newham,BP2026,0.3718614
Newham,BP2027,0.36996707
Newham,BP2723,0.4006079
Newham,BP4248,0.29493308
Newham,BP4249,0.35925567
Newham,BP4282,0.43322504
Newham,BP557,0.34703434
Newham,BP5842,0.41668594
Newham,BP5843,0.42040852
Newham,BP5883,0.40458098
Newham,BP5892,0.41390395
Newham,BP5894,0.39538372
Newham,BP5937,0.39859363
Newham,BP727,0.36840504
Newham,R0331,0.40117908
Newham,R0754,0.38986903
Redbridge,11329,0.47337344
Redbridge,11330,0.4636664
Redbridge,13150,0.36137992
Redbridge,13151,0.3648108
Redbridge,1323,0.5535548
Redbridge,1325,0.5352498
Redbridge,13426,0.47280672
Redbridge,13427,0.47748885
Redbridge,13447,0.5137222
Redbridge,13448,0.5367634
Redbridge,13449,0.49575764
Redbridge,13450,0.49725398
Redbridge,13548,0.5966972
Redbridge,1355,0.38906252
Redbridge,13557,0.47458974
Redbridge,13558,0.472939
Redbridge,1356,0.43354288
Redbridge,14079,0.5189231
Redbridge,14099,0.60556626
Redbridge,14203,0.4751963
Redbridge,14204,0.43938738
Redbridge,14290,0.5291052
Redbridge,14676,0.4672671
Redbridge,14706,0.5559235
Redbridge,14707,0.5051365
Redbridge,14708,0.50475323
Redbridge,14765,0.5825876
Redbridge,14780,0.6012695
Redbridge,14781,0.58396673
Redbridge,1511,0.44711944
Redbridge,1512,0.4471999
Redbridge,15323,0.51079255
Redbridge,15324,0.51099914
Redbridge,15325,0.54255396
Redbridge,15326,0.53224313
Redbridge,15327,0.5222829
Redbridge,15328,0.5222453
Redbridge,15329,0.50914073
Redbridge,15330,0.51542443
Redbridge,15332,0.5073442
Redbridge,15333,0.51550615
Redbridge,15334,0.5362235
Redbridge,15335,0.5552799
Redbridge,15336,0.5384566
Redbridge,15337,0.57506675
Redbridge,15338,0.60147846
Redbridge,15339,0.52249974
Redbridge,15340,0.5150745
Redbridge,15341,0.47800794
Redbridge,15342,0.46980253
Redbridge,15391,0.48926356
Redbridge,15392,0.46098182
Redbridge,15393,0.3622276
Redbridge,15394,0.3665951
Redbridge,15395,0.5070331
Redbridge,15396,0.5294506
Redbridge,15397,0.5577958
Redbridge,15398,0.53145236
Redbridge,15399,0.5506892
Redbridge,15400,0.55040765
Redbridge,15401,0.57785887
Redbridge,15430,0.52835655
Redbridge,15431,0.53084105
Redbridge,15432,0.5224927
Redbridge,15433,0.5246334
Redbridge,15434,0.5703918
Redbridge,15435,0.58868086
Redbridge,15436,0.43638664
Redbridge,15437,0.4459056
Redbridge,15438,0.4279712
Redbridge,15439,0.43853366
Redbridge,15440,0.46358255
Redbridge,15441,0.46694812
Redbridge,15442,0.46831515
Redbridge,15444,0.3913992
Redbridge,15446,0.4320365
Redbridge,15471,0.5094308
Redbridge,15473,0.55069643
Redbridge,15475,0.5698146
Redbridge,15476,0.5299193
Redbridge,15488,0.65510124
Redbridge,15489,0.60988057
Redbridge,15490,0.541992
Redbridge,15491,0.59292066
Redbridge,15492,0.5322748
Redbridge,15493,0.58225846
Redbridge,15494,0.54509705
Redbridge,15496,0.590002
Redbridge,15500,0.49831733
Redbridge,15501,0.50146234
Redbridge,15502,0.56948537
Redbridge,15503,0.577432
Redbridge,15507,0.5064168
Redbridge,15509,0.50106335
Redbridge,15510,0.50157607
Redbridge,15539,0.5606294
Redbridge,15540,0.55047834
Redbridge,15541,0.5291347
Redbridge,15544,0.58734477
Redbridge,15545,0.5545844
Redbridge,15546,0.59097385
Redbridge,15547,0.5938175
Redbridge,15549,0.5981512
Redbridge,15550,0.58133423
Redbridge,15551,0.53387594
Redbridge,15552,0.5142411
Redbridge,15553,0.51424736
Redbridge,15555,0.51682955
Redbridge,1581,0.48883465
Redbridge,15857,0.6054272
Redbridge,15858,0.61740077
Redbridge,16345,0.4181027
Redbridge,16346,0.40144718
Redbridge,1648,0.55881083
Redbridge,16600,0.52750707
Redbridge,16601,0.5188966
Redbridge,1728,0.455351
Redbridge,1729,0.4487219
Redbridge,17949,0.58352023
Redbridge,17950,0.57710963
Redbridge,18042,0.5219334
Redbridge,18043,0.5299758
Redbridge,18044,0.5399211
Redbridge,18045,0.5501142
Redbridge,18046,0.45271668
Redbridge,18047,0.44533953
Redbridge,18048,0.44688386
Redbridge,18049,0.45614228
Redbridge,18050,0.52849615
Redbridge,18051,0.52130914
Redbridge,18052,0.4942573
Redbridge,18053,0.5021792
Redbridge,18055,0.52911377
Redbridge,18235,0.506481
Redbridge,18236,0.48401704
Redbridge,18237,0.48887333
Redbridge,18239,0.61778635
Redbridge,18240,0.61932343
Redbridge,19281,0.518844
Redbridge,19282,0.5267365
Redbridge,19283,0.48327973
Redbridge,19284,0.4766703
Redbridge,19285,0.4638669
Redbridge,19286,0.4658404
Redbridge,19287,0.45689586
Redbridge,19288,0.46027493
Redbridge,19289,0.44370404
Redbridge,19290,0.44408324
Redbridge,19291,0.5062759
Redbridge,19292,0.5012018
Redbridge,19293,0.5106728
Redbridge,19294,0.49805057
Redbridge,19314,0.63644505
Redbridge,19331,0.4308929
Redbridge,19332,0.42730778
Redbridge,19333,0.43087348
Redbridge,19334,0.45951378
Redbridge,19335,0.452627
Redbridge,19336,0.52142173
Redbridge,19337,0.50696254
Redbridge,19338,0.5023764
Redbridge,19339,0.49911317
Redbridge,19724,0.56492674
Redbridge,20198,0.4942425
Redbridge,20240,0.49708244
Redbridge,20344,0.5993588
Redbridge,20346,0.5944155
Redbridge,20347,0.5866156
Redbridge,20348,0.6185502
Redbridge,20349,0.619564
Redbridge,20589,0.504098
Redbridge,20590,0.5042648
Redbridge,20667,0.47136417
Redbridge,20740,0.6167264
Redbridge,20741,0.6164792
Redbridge,20742,0.60483134
Redbridge,20743,0.6047807
Redbridge,20744,0.5692682
Redbridge,20745,0.59238994
Redbridge,20746,0.55844736
Redbridge,20747,0.5890452
Redbridge,20748,0.5524593
Redbridge,20749,0.56010133
Redbridge,20884,0.50744104
Redbridge,20885,0.5048142
Redbridge,20886,0.49183258
Redbridge,20887,0.4408471
Redbridge,20888,0.55060595
Redbridge,20889,0.5362377
Redbridge,20890,0.59295654
Redbridge,20891,0.5930698
Redbridge,20907,0.50161093
Redbridge,20977,0.5385145
Redbridge,20985,0.5949449
Redbridge,20986,0.5675156
Redbridge,20987,0.5869737
Redbridge,2502,0.48677844
Redbridge,25031,0.42468837
Redbridge,25056,0.48924783
Redbridge,25067,0.46586797
Redbridge,25068,0.45670593
Redbridge,25185,0.51500666
Redbridge,25368,0.5002236
Redbridge,25444,0.4769635
Redbridge,26368,0.53504354
Redbridge,26536,0.4697839
Redbridge,26537,0.4909981
Redbridge,26538,0.48079163
Redbridge,26539,0.4491632
Redbridge,26540,0.57263017
Redbridge,26541,0.58141106
Redbridge,26543,0.5135049
Redbridge,26969,0.5736713
